CompanyID,Company_Name,Company_Type,Address,Address2,City,State,Postal_Code,Country,URL,Phone,TollFree_Phone,Company Created Date,Company Modify Date,Portal Update Date
65716,Platinum Sportswear Inc.,,265 Mitchell Road,Unit # 1343,Norcross,GA,30091,United States,www.platinumsportswear.net,7702639526,8002419483,10/15/2004,1/7/2019,
879081,Playerytees,,1328A S Main St,,Los Angeles,CA,90015,United States,https://playerytees.com/us/,3236404210,,6/10/2019,6/10/2019,
206261,PLZ Aeroscience Corp.,Manufacturer,2651 Warrenville Road,Suite 300,Downers Grove,IL,60515,United States,www.spraywayinc.com,6305437600,8003329000,11/3/2005,7/6/2018,7/6/2018
600055,PMI Split Tape,Manufacturer,525 Herriman Ct.,,Noblesville,IN,46060,United States,pmitape.com,3177738915,8887738915,1/14/2010,2/7/2019,7/15/2019
616878,Pocono Sew & Vac,,567 Main St.,,Stroudsburg,PA,18360,United States,www.poconosewandvac.com,8004428227,,6/6/2011,6/14/2019,
773544,POLI-TAPE Group,Manufacturer,200A Industrial Loop S,,Orange Park,FL,32073,United States,http://www.poli-tape.de,9042151411,8668151411,6/21/2016,2/6/2018,8/10/2017
740119,POLI-TAPE USA,Manufacturer,200A Industrial Loop S,,Orange Park,FL,32073,United States,http://www.poli-tape.de/en/home/,9042151411,8668151411,5/13/2015,8/23/2016,7/5/2016
740021,Polymeric,Manufacturer/Distributor,117 E 14th Ave.,,North Kansas City,MO,64116,United States,www.polymericgroup.com,8162215567,8007465567,5/13/2015,10/28/2016,7/10/2017
621897,PolyOne Corp.,Manufacturer,33587 Walker Road,,Avon Lake,OH,44012,United States,www.polyone.com,4409301000,8667659663,2/24/2012,7/29/2019,6/21/2019
694406,Polyprint S.A.,,Monastiriou 301,1st Floor,Thessaloniki,,GR 54628,Greece,www.polyprint.gr,302310949366,,7/20/2012,6/13/2017,
739888,Practix Mfg,Manufacturer,4400 Cantrell Road,,Acworth,GA,30101,United States,http://www.practix-usa.com,7709741480,,5/13/2015,9/6/2018,7/5/2017
773058,Precision Automation Co. Inc.,,1841 Old Cuthbert Road,,Cherry Hill,NJ,8034,United States,http://www.precisionautomationinc.com,8564287400,,6/16/2016,2/9/2018,
879145,Premier Clothing Ltd.,,"Unit 7, Deeside Point",,Deeside,Flintshire,CH5 2UA,United Kingdom,https://www.premierworkwear.com/,4401244289039,,6/14/2019,6/14/2019,
616882,Priceit Software,Service Provider,940 Route 5,,Dummerston,VT,5301,United States,www.priceitsoftware.com,8022575188,,6/6/2011,,7/8/2019
600065,Prime Designs,Manufacturer,55 Northern Blvd.,#111,Greenvale,NY,11548,United States,prime-designs.com,5166210550,,1/14/2010,6/20/2018,6/20/2018
773704,Printa Systems LLC,Manufacturer,1988 N. Yellowstone Hwy.,,Idaho Falls,ID,83401,United States,www.printa.com,2085223522,8006016240,6/21/2016,3/15/2019,7/5/2017
773601,Printavo,Service Provider,227 W Monroe St,,Chicago,IL,60606,United States,www.printavo.com,8002139317,8002139317,6/21/2016,2/5/2019,6/22/2018
765461,PrinterPresence,,1201 Infinity Ct.,,Lincoln,NE,68512,United States,www.signpresence.com,4024370054,8774467163,1/28/2016,10/26/2016,
746833,Printgear,Distributor,1769 Airport Blvd,,Cayce,SC,29033-1805,United States,printgear.com,8037917763,8007637763,7/6/2015,1/28/2019,7/8/2019
623303,Printop/Polyone,Manufacturer,Av. Revolucion 842,Ventanilla,Callao,,Callao 06,Peru,www.printop.com,5116134242,,6/12/2012,8/23/2012,9/1/2017
746838,Prism Inks Inc.,Manufacturer/Distributor,824 W Ahwanee Ave.,,Sunnyvale,CA,94085,United States,www.prisminks.com,4087446710,,7/6/2015,7/10/2018,7/8/2019
765420,Pritchard Paper Products,Manufacturer,77-1 Ct.land Ave.,,Concord,ON,L4K 3S9,Canada,www.pritchardpaper.com,9056608883,8002219771,1/28/2016,,7/8/2019
773540,Pro Celebrity by Tee Top of CA Inc.,Manufacturer/Distributor,11801 Goldring Road,,Arcadia,CA,91006,United States,www.goprocelebrity.com,6263018788,8003686308,6/21/2016,,7/11/2019
773654,PRO CLUB - PROPAC CORP.,Manufacturer/Distributor,204 W Rosecrans Ave.,,Gardena,CA,90248,United States,www.proclubinc.com,3103270011,,6/21/2016,,6/21/2019
548130,PRO Digitizing,,374 E H St.,Ste. A227,Chula Vista,CA,91910,United States,http://www.prodigitizing.com,6195911084,8007774510,6/4/2009,6/28/2018,
267650,Pro Feet Inc.,Manufacturer/Distributor,P.O. Box 2720,2220 Anthony Road,Burlington,NC,27216-2720,United States,www.profeet.com,3362260237,8003341101,11/2/2006,6/20/2018,6/20/2018
65782,Pro Towels,Manufacturer,103 Gamma Drive,Suite 190,Pittsburgh,PA,15238,United States,www.protowels.com,4124470015,8668601583,10/15/2004,6/20/2018,6/20/2018
198009,Pro-Celebrity by TEE TOP OF CALIFORNIA INC.,Manufacturer/Distributor,11801 Goldring Road,,Arcadia,CA,91006-5880,United States,www.goprocelebrity.com,6263018788,8003686308,9/26/2005,7/5/2018,6/21/2019
605537,Professional Marketing Services Inc.,Distributor,4802 E Ray Road,Suite 2328,Phoenix,AZ,85044,United States,www.proimagingsupplies.com,4809405400,8002012160,3/16/2010,6/20/2018,6/20/2018
766198,Promo Craze LLC,Distributor,965 Hamilton Ave.,,Roebling,NJ,8554,United States,www.promocrazenj.com,6098275209,,2/15/2016,5/1/2017,6/21/2017
867418,Promopet,,W209 N17500 Industrial Drive,,Jackson,WI,53037-9809,United States,https://www.promopet.com/,8885581709,,3/6/2019,3/6/2019,
65602,Promotional Products Association International/PPAI,Service Provider,3125 Skyway Circle N.,,Irving,TX,75038-3526,United States,www.ppai.org,9722583000,8884267724,10/15/2004,1/9/2019,8/7/2018
600076,Pulse Microsystems Ltd.,Manufacturer,7125 Mississauga Road,Suite 402,Mississauga,ON,L5N 0C2,Canada,www.pulsemicro.com,9058218300,,1/14/2010,2/6/2017,6/21/2017
62114,Pure Country Weavers,Manufacturer,81 Skylar Road,,Lynn,NC,28750-0407,United States,www.purecountry.com,8288599916,8003443188,7/29/2004,6/20/2018,6/20/2018
65598,PVH Corporate Outfitters,,1001 Frontier Road,,Bridgewater,NJ,08807-2902,United States,www.pvhcorporateoutfitters.com,2123813719,8009990146,10/15/2004,1/9/2019,6/22/2013
611169,QCM/Polyone,Manufacturer,10021 Rodney St.,,Pineville,NC,28134,United States,www.qcminks.com,7045530046,8004385134,6/15/2010,8/8/2018,8/8/2018
773573,Qdigitizing,,28248 N. Tatum Blvd.,#B1-220,Cave Creek,AZ,85331,United States,www.qdigitizing.com,8777334390,,6/21/2016,6/12/2018,
816359,Quality Punch,Service Provider,483 Amapola St.,#235,Torrance,CA,90501,United States,www.qualitypunch.com,3109970132,,4/11/2017,2/5/2019,6/24/2019
353798,Quality Woven Labels,Manufacturer,1760 Glasco Turnpike,,Woodstock,NY,12498,United States,www.qualitywovenlabels.com,8006790009,,12/1/2008,6/17/2019,6/21/2019
616893,Quantum Graphics,,5760 Sandpiper Pl,,Palmdale,CA,93552-4624,United States,https://quantumgraphics.com/,6612850767,,6/6/2011,8/23/2017,
848419,Quick Technologies Inc.,,16301 Quorum Drive,#200A,Addison,TX,75001,United States,sageworld.com,2146313000,,6/19/2018,6/19/2018,
556132,QuickLabel,Manufacturer,600 East Greenwich Ave.,,West Warwick,RI,02893-7526,United States,www.quicklabel.com,8777577978,8777577978,8/31/2009,3/5/2019,7/15/2019
65687,QuickTrans,Manufacturer,1701 S Eisenhower Ave.,,Mason City,IA,50401-1540,United States,www.quicktrans.net,6414249439,8005724172,10/15/2004,2/9/2017,6/24/2019
879132,Quikflip Apparel,,2440 W. Carson St.,,Torrance,CA,90501,United States,https://www.quikflipapparel.com/,4247381306,8002612927,6/13/2019,6/14/2019,
62455,R Heroes USA LLC,,P.O. Box 485,,San Dimas,CA,91773,United States,rheroesusa.com,6265092004,,7/29/2004,1/10/2019,
298098,R Tape Corp.,,6 Ingersoll Road,,South Plainfield,NJ,7080,United States,www.RTape.com,9087535570,8004401250,1/15/2008,2/6/2008,
773768,R2G Sports,,308 Campus Drive,,Edison,NJ,8837,United States,r2gsports.com,7323480148,,6/22/2016,6/22/2016,
848573,Radar Promotions,,6520 Platt Ave.,#564,West Hills,CA,91307,United States,RadarPromo.com,8182629641,,6/28/2018,7/3/2018,
600091,Rambow Inc.,Distributor,1000 Rambow Pkwy.,,New London,MN,56273,United States,www.rambow.com,3203542570,,1/14/2010,8/24/2018,7/18/2012
746899,RAMCO,Manufacturer/Distributor,P.O. BOX 1278,,Concord,NC,28026,United States,www.ramcoapparel.com,7047946620,8665162627,7/6/2015,8/2/2019,6/23/2019
746926,Ranar Mfg. Co. Inc.,Manufacturer,149 Lomita St.,,El Segundo,CA,90245-4114,United States,www.ranar.com,9497272100,8004219910,7/6/2015,6/4/2018,6/22/2016
600097,Re-Flex 2000 Inc.,,7729 - 8th Line South,,Hornby,ON,L0P 1E0,Canada,www.reflex2k.com,9058754142,,1/14/2010,1/18/2019,
600100,Reich Supply Co. Inc.,Distributor,2 Campion Road,,New Hartford,NY,13413,United States,www.reichsupply.com,3157326126,8003383322,1/14/2010,2/7/2019,6/26/2019
62037,Rennoc Corp.,,3501 SouthE. Blvd.,,Vineland,NJ,8360,United States,www.rennoc.com,8563275400,8003727100,7/29/2004,1/9/2019,
855721,Results Heat Transfer Vinyl,Distributor,71 Worthern Place,,Tewksbury,MA,1876,United States,resultsfilm.com/,9788583456,,11/1/2018,11/15/2018,6/21/2019
623310,ReversibleSweatshirts.com,Manufacturer/Distributor,9864 Glenoaks Blvd.,,Sun Valley,CA,91352,United States,http://www.ReversibleSweatshirts.com,7473337919,,6/12/2012,9/19/2017,7/12/2016
700236,RH SOLUTIONS LLC,Distributor,821 Highway US 50,Unit G,Milford,OH,45150,United States,www.rh-solutionsllc.com,5134075399,8003141622,7/26/2012,7/9/2018,7/9/2018
600106,RhinoTech,Manufacturer,2955 Lone Oak Circle,Suite 2,Eagan,MN,55121,United States,www.rhinotechinc.com,6516865027,8887174466,1/14/2010,9/10/2018,7/9/2019
848412,Rich Honey Apparel,,919 E. Slauson Ave.,,Los Angeles,CA,90011,United States,richhoneyapparel.com,2139053205,,6/19/2018,6/19/2018,
204714,Richardson Cap,Manufacturer,500 International Way,,Springfield,OR,97477,United States,www.richardsonsports.com,5416871818,8005458686,10/20/2005,6/20/2018,6/20/2018
816538,Richpeace America,Manufacturer/Distributor,1745 Corporate Drive,Suite 200,Norcross,GA,30093,United States,www.richpeaceamerica.com,7708179410,,4/21/2017,2/21/2019,7/9/2018
242746,Ricoh Americas Corp.,,2635-A Park Center Drive,,Simi Valley,CA,93065-6209,United States,www.rpsa.ricoh.com,8006374264,8006374264,7/27/2006,11/24/2010,
284336,Ricoma Intl. Corp.,Manufacturer/Distributor,3450 NW 114th Ave.,,Miami,FL,33178,United States,www.ricoma.us,3054184421,,4/18/2007,2/6/2019,6/26/2018
722721,Riso Kagaku Corp.,Manufacturer,Shimbashi Ekimae Building No. 1,4F,Minato-ku,,105-0004,Japan,www.riso.co.jp/goccopro/,81355371585,,6/9/2014,7/9/2018,7/9/2018
600110,River's End Trading Co.,Manufacturer/Distributor,4375 Willow Drive,,Medina,MN,55340,United States,www.riversendtrading.com,9529122500,,1/14/2010,5/2/2012,8/22/2012
65615,Robinson Manufacturing Co.,Manufacturer/Distributor,P.O. Box 338,798 Market St.,Dayton,TN,37321-0338,United States,www.robinsonmfg.com,4237758344,8002517286,10/15/2004,2/6/2012,6/20/2013
252027,Roland DGA Corp.,Manufacturer,15363 Barranca Pkwy.,,Irvine,CA,92618,United States,www.rolanddga.com,9497272100,8005422307,10/17/2006,8/14/2019,8/12/2019
765365,Rollem Intl.,,1650 S. Lewis St.,,Anaheim,CA,92805,United States,www.rollemusa.com,7149359130,8002724381,1/28/2016,11/30/2018,
765427,Rose Graphix,,5490 Lee St.,,Lehigh Acres,FL,33971,United States,rosegraphix.com,2397858999,,1/28/2016,10/21/2016,
600118,Rothco,Manufacturer,3015 Veterans Memorial Hwy.,,Ronkonkoma,NY,11779,United States,www.rothco.com,6315859446,8006455195,1/14/2010,9/21/2018,6/29/2016
600119,Royal Apparel,Manufacturer,91 Cabot Ct.,,Hauppauge,NY,11788,United States,www.royalapparel.com,8667692517,8667692517,1/14/2010,3/26/2019,7/8/2019
848401,Royal Avalon Apparel,Manufacturer/Distributor,16300 Downey Ave.,,Paramount,CA,90723,United States,royalavalonapparel.com,8005256630,,6/19/2018,10/29/2018,7/5/2018
600121,Royal Industries,Manufacturer,225 25th St.,,Brooklyn,NY,11232,United States,www.royalindustries.com,7183693046,,1/14/2010,2/8/2012,7/16/2019
600124,RPL Supplies Inc.,Manufacturer/Distributor,141 Lanva Ave.,Building 3A,Garfield,NJ,7026,United States,www.rplsupplies.com,9737670880,,1/14/2010,8/1/2016,6/29/2016
836861,RTP Apparel,Manufacturer,3509 Brightwood Road SE,,New Philadelphia,OH,44663,United States,www.rtpapparel.com,8772992914,,11/1/2017,8/7/2018,8/7/2018
623530,Rubenstein RB Digital Inc.,,15 Keith Road,,Winnipeg,MB,R3H 0H7,Canada,rbdigital.ca,2049420091,,6/12/2012,1/10/2019,
616698,Rugged Outfitters,Manufacturer,1 Lethbridge Plaze,Suite 31,Mahwah,NJ,7430,United States,www.ruggedoutfitters.net,2013793102,8883881453,6/6/2011,7/9/2018,7/9/2018
600126,Russell Agencies,Manufacturer,3219 Colebrook Ct.,,Mississauga,ON,L5N 3E2,Canada,www.ultimatesourcesolutions.com,9058242276,,1/14/2010,6/20/2018,7/8/2019
600127,Rutland Plastic Technologies/Polyone,Manufacturer/Distributor,10021 Rodney St.,,Pineville,NC,28134,United States,www.rutlandinc.com,7045530046,8004385134,1/14/2010,8/8/2018,8/8/2018
600128,Ryan Screen Supply,,5110 Penrose St.,,St. Louis,MO,63115,United States,www.ryanrss.com,3143829300,,1/14/2010,10/30/2016,
600129,Ryonet Corp.,Manufacturer/Distributor,12303 NE 56th St.,,Vancouver,WA,98682,United States,www.screenprinting.com,3605767188,8003146390,1/14/2010,11/5/2012,7/8/2019
879149,S & S Fashions,,941 Longfellow Ave.,,Bronx,NY,10474,United States,www.sandsfashions.com/,2122900009,,6/14/2019,6/14/2019,
65613,SOS From Texas Organic Cotton Products,Manufacturer,15781 fm 1036,,Samnorwood,TX,79077-0767,United States,www.sosfromtexas.com,8062562033,,10/15/2004,2/1/2011,7/8/2014
68428,S. Walter Packaging Corp.,Manufacturer,2900 Grant Ave.,,Philadelphia,PA,19114,United States,www.swalter.com,8005238888,8005238888,10/26/2000,8/6/2019,6/22/2016
879144,S.E.L. Clothing Inc.,,29811 Running Deer Lane,,Laguna Niguel,CA,92677,United States,,9494957917,,6/14/2019,6/14/2019,
600131,S.M. Cristall Co. Inc.,Distributor,1865 Kenmore Ave.,,Buffalo,NY,14217,United States,www.smcristall.com,7168769105,8008009983,1/14/2010,7/5/2018,7/15/2019
623316,"S.ROQUE-Maquinas e Tecnologia Laser, S.A",,"Rua das Ribes 400, Oliveira S. Mateus, Apartado 34",,Riba de Ave,,4765-909,Portugal,,351252980500,,6/12/2012,,
62316,S&S Activewear,Distributor,220 Remington Blvd.,3rd Floor,Bolingbrook,IL,60440,United States,http://www.ssactivewear.com,8005232155,8005232155,7/29/2004,2/12/2019,7/9/2018
773707,SAATI Americas Corp.,Manufacturer/Distributor,201 Fairview St,,Fountain Inn,SC,29644,United States,www.saati.com,8646018300,8004312200,6/21/2016,6/26/2018,7/8/2019
600132,SaatiChem,,2050 Hammond Drive,,Schaumburg,IL,60173,United States,www.saati.com,8479258570,,1/14/2010,9/22/2010,10/9/2010
600136,SAGE,Service Provider,16301 Quorum Drive,Ste. 200A,Addison,TX,75001,United States,http://www.sageworld.com,2146316000,8009257243,1/14/2010,2/9/2018,6/21/2017
65647,SanMar Canada,Distributor,850 W Kent Ave. South,,Vancouver,BC,V6P 3G1,Canada,www.sanmarcanada.com,8006637965,8006637965,10/15/2004,1/10/2019,7/10/2018
600138,SanMar Corp.,Manufacturer/Distributor,22833 SE Black Nugget Road,Suite 130,Issaquah,WA,98029,United States,www.sanmar.com,2067273200,8004266399,1/14/2010,1/28/2019,6/21/2019
550700,Sassi Designs LLC,Manufacturer/Distributor,315 Oakview Circle,,Seabrook,TX,77586,United States,http://www.sassidesigns.net,2813265362,8777277410,8/6/2009,2/9/2017,7/8/2014
600140,Saturn Rack - A Division of AWT World Trade inc.,Manufacturer,4321 N. Knox Ave.,,Chicago,IL,60641,United States,www.saturnrack.com,7737777100,,1/14/2010,7/13/2016,7/13/2016
600141,Savi Customs,Manufacturer,8675 Avenida Costa Norte,Suite C,San Diego,CA,92154,United States,www.savicustoms.com,6196629715,8667836489,1/14/2010,5/30/2019,6/21/2019
848420,Savi LLC,,3601 Eisenhower Ave.,#280,Alexandria,VA,22304,United States,savi.com,5712277950,,6/19/2018,6/19/2018,
600142,Sawgrass,Manufacturer,2233 Highway 17 North,,Mount Pleasant,SC,29466,United States,www.sawgrassink.com,8438841575,8662903812,1/14/2010,7/9/2018,7/9/2018
600145,School of Screen Printing,Service Provider,710 Congress Ave.,,Austin,TX,78701,United States,www.schoolofscreenprinting.com,5128078222,,1/14/2010,6/21/2018,6/21/2018
765445,Screen Americas,,5110 Tollview Drive,,Rolling Meadows,IL,60008,United States,www.screenamericas.com,8478707400,8003727737,1/28/2016,10/24/2016,
600146,Screen Art LLC /Transfernumbers/Cooba Sports,Manufacturer,15162 Triton Lane,,Huntington Beach,CA,92649,United States,www.screenartllc.com,7148914185,18774000111,1/14/2010,6/20/2018,6/20/2018
867366,Screen Print Az,Manufacturer,906 South Priest Road,Unit 102,Tempe,AZ,85281,United States,Www.screenprintaz.com,4807880303,,2/28/2019,2/28/2019,6/21/2019
600148,Screen Printing Technical Foundation,Service Provider,10015 Main St.,,Fairfax,VA,22031-3489,United States,www.sgia.org/sptf,7033851335,8883853588,1/14/2010,2/3/2010,6/23/2011
739655,Screen Systems Co.,Manufacturer,4204 E Lake St.,,Minneapolis,MN,55406,United States,www.screensystemsonline.com,6127297365,8002214079,5/13/2015,7/9/2018,7/9/2018
773720,SEF America,Distributor,14476 Duval Place West,Suite 201,Jacksonville,FL,32218,United States,www.sefamericas.com see also sefamericas.blogspot.com,9044230211,8447209600,6/21/2016,,6/21/2019
600155,Sefar Inc.,Manufacturer,111 Calumet St.,,Buffalo,NY,14043,United States,www.sefar.us,7166834050,8009950531,1/14/2010,2/6/2012,6/26/2014
867568,Sequins Intl.,,60-01 31st Ave.,,Woodside,NY,11377,United States,sequinsdirect.com,7182040002,,3/15/2019,3/15/2019,
773650,Serimak Ltd. Sti.,,Cumhuriyet Mah. Dersaadet Cad.,,Istanbul,,34265,Turkey,www.serimak.com,902126682020,,6/21/2016,6/13/2017,
611095,SewingMachine.com,Distributor,228 Ottley Dr.,,Atlanta,GA,30324,United States,www.sewingmachine.com,4042614240,8004262246,6/11/2010,2/6/2012,6/23/2019
848423,Sewn Products Equipment Co.,,971 Airport Road,,Jefferson,GA,30549,United States,sewnproducts.com,7063672755,,6/19/2018,6/19/2018,
746846,SGIA Intl.,Service Provider,10015 Main St,,Fairfax,VA,22031-3403,United States,www.sgia.org,7033851335,8883853588,7/6/2015,,6/21/2019
773527,Shaka Wear,Manufacturer,555 E Jefferson Blvd,,Los Angeles,CA,90011,United States,www.shakawear.us,3232347979,,6/21/2016,8/31/2016,9/6/2016
848439,Shanghai Loyal Industry Co. Ltd.,,277 Zheqiao Road,,Shanghai,,201206,China,sh-loyal.cn,862461558822,,6/19/2018,6/19/2018,
879135,Sherry Mfg.,,3287 NW 65th St.,,Miami,FL,33147,United States,http://www.sherrymfg.com/,3056937000,,6/13/2019,6/13/2019,
62063,Shirts Unlimited LLC,Manufacturer,100 W. 35 St.  ,Stes. C&D,National  City,CA,91950,United States,www.shirtsunlimited.com,8582783322,8002916016,7/29/2004,1/10/2019,6/20/2018
746776,ShopVOX,Service Provider,P.O. Box 5030,,South San Fransisco,CA,94083,United States,shopvox.com,8554388699,,7/6/2015,7/5/2018,6/21/2019
600162,ShopWorks,Service Provider,313 10th St.,,West Palm Beach,FL,33401,United States,www.shopworx.com,5614916000,8005266702,1/14/2010,2/4/2019,7/8/2019
187893,Showdown Displays,Manufacturer,6850 Shingle Creek Pkwy.,,Brooklyn Center,MN,55430,United States,https://www.showdowndisplays.com/,8883767469,8883767469,9/7/2005,5/3/2019,6/26/2019
765373,Sihl Inc.,Manufacturer/Distributor,538 Main St.,,Fiskeville,RI,2823,United States,www.sihlinc.com,4018211000,8003667393,1/28/2016,,6/24/2019
773769,SilkOps,Service Provider,111,,Knoxville,TN,37913,United States,www.silkops.com,8652284717,,6/22/2016,2/14/2017,6/24/2016
600165,Simba Cal Inc.,,1680 Universe Circle,,Oxnard,CA,93033,United States,www.simbacal.com,8052401365,8883474622,1/14/2010,2/6/2019,
773740,Simplex Apparel,Manufacturer,507 E. Jefferson Blvd.,,Los Angeles,CA,90011,United States,www.simplexapparel.com,3235270923,,6/21/2016,1/28/2019,9/6/2016
61834,Singer Sewing Co.,,1224 Heil Quaker Blvd.,,Lavergne,TN,37086-3515,United States,www.cuttersexchange.com,6152130880,8777389869,7/29/2004,1/10/2019,
879157,Six Thirteen Originals,,18C Industrial Ave.,,Mahwah,NJ,7430,United States,https://www.613originals.com,2013161919,,6/14/2019,6/14/2019,
746876,SizeStrips.com,Manufacturer,3843 S Bristol St.,,Santa Ana,CA,92704,United States,www.SizeStrips.com,8007493522,8007493522,7/6/2015,1/22/2019,7/10/2017
600169,SJS Equipment,Manufacturer,101 South Industrial Park Drive,,Arma,KS,66712,United States,www.sjsinc.net,6203478860,,1/14/2010,7/7/2010,7/16/2019
810631,SoulFlower,,801 Boone Ave N.,,Golden Valley,MN,55427,United States,Soulflower.com,6512511028,,11/29/2016,5/4/2017,
616927,Source Substrates LLC,,2120 Noisette Blvd.,,North Charleston,SC,29405,United States,http://vaporapparel.com,8437474200,,6/6/2011,2/6/2017,
600376,Southeast Specialty Products LLC,Distributor,2896 Quantum Lakes Drive,,BOYNTON BEACH,FL,33426,United States,www.creativetransfers.net,5613693818,8008662895,1/14/2010,6/20/2018,6/20/2018
605566,Southpoint Photo Imaging Supplies Inc.,Distributor,9008 Governors Row,,Dallas,TX,75247,United States,www.southpointphoto.com,8005535580,8005535580,3/16/2010,,6/21/2019
839052,SP Tapes,Distributor,3845 Port Union Road,,Fairfield,OH,45014,United States,www.sptapes.com,5138600700,,1/11/2018,7/5/2018,7/5/2018
722799,Spangletransfers.com,Manufacturer,3408 Gallagher Road,,Dover,FL,33527,United States,http://www.spangletransfers.com,8137045919,,6/9/2014,9/7/2017,7/13/2015
600175,Speartek Inc.,Service Provider,751 James P. Brawley Drive NW,Ste 3,Atlanta,GA,30318,United States,www.speartek.com,7706743900,,1/14/2010,,8/7/2018
773678,Special Markets Inc.,Distributor,7435 E 86th St.,,Indianapolis,IN,46256,United States,www.specialmkts.com,3175956587,,6/21/2016,6/13/2017,7/5/2017
615653,Specialized Safety Products,Manufacturer/Distributor,4321 N. Knox Ave.,,Chicago,IL,60641-1906,United States,www.specializedsafetyproducts.com,7737777100,,2/28/2011,7/13/2016,7/13/2016
600176,Specialty Materials,Manufacturer/Distributor,2929 W. 21st St.,,Tulsa,OK,74112,United States,https://www.specialtymaterials.com/,9183593305,8774378556,1/14/2010,4/22/2019,7/8/2019
848402,Specien Apparel,Manufacturer/Distributor,14656 Valley Blvd.,,City of Industry,CA,91746,United States,specien.com,6263367878,,6/19/2018,4/26/2019,7/5/2018
620289,Spectra USA,Manufacturer/Distributor,5521 Schaefer Ave.,,California,CA,91710,United States,www.SpectraUSA.net,7146832820,18889096516,8/2/2011,6/24/2019,7/15/2019
282976,Spectrum Uniforms,Manufacturer,3800 Juniper St.,,Houston,TX,77087,United States,www.spectrumuniforms.com,7136453600,8002354701,4/12/2007,11/30/2010,6/21/2012
620003,Speed 4 Designs,,Enterprise Place ,,Fremont,CA,94539,United States,http://www.speed4designs.com,6502106667,8775687787,6/30/2011,2/2/2016,
600180,Spirit Industries Inc.,Manufacturer,21973 Eva St.,P.O. Box 329,Montgomery,TX,77356,United States,www.spirithandline.com,9365975144,8002319853,1/14/2010,12/20/2018,7/10/2018
740227,Splash of Color Inc.,Manufacturer/Distributor,6841 Virginia Pkwy.,Suite 103-154,McKinney,TX,75071,United States,www.splashofcolor.com,9724375733,8004419064,5/13/2015,2/4/2019,6/21/2019
600182,Sportco,Manufacturer,1150 Shore Road,,Naperville,IL,60563,United States,www.sportcousa.com,6305443520,8003230880,1/14/2010,2/21/2012,6/21/2012
773631,Sportime Distribution Center,,4671 E. Airport Dr.,,Ontario,CA,91761,United States,www.sptdistctr.com,8004727790,,6/21/2016,6/13/2017,
197915,Sportsman Cap & Bag,Manufacturer,17740 College Blvd.,,Lenexa,KS,66219,United States,www.sportsmancaps.com,9135410901,,9/26/2005,1/28/2019,7/29/2019
600188,SPSI,Distributor,9825 85th Ave. North,,Maple Grove,MN,55369,United States,www.spsi.com,7633917390,8008767774,1/14/2010,10/31/2016,8/8/2017
773583,SPTapes.com,Distributor,3845 Port Union Road,,Fairfield,OH,45014,United States,http://www.sptapes.com,8005487447,,6/21/2016,2/5/2019,7/11/2016
773738,"Stadium Chair Company, The",,9824 Pflumm Road,,Lenexa,KS,66215,United States,www.stadiumchair.com,4326824682,800242775,6/21/2016,1/28/2019,
739612,STAHLS',Manufacturer,6353 E. 14 Mile Road,,Sterling Heights,MI,48312,United States,www.stahls.com,5867726161,8004782457,5/13/2015,8/7/2018,7/18/2019
700213,Stahls' CAD-CUT® Direct,Manufacturer,20600 Stephens St.,,St. Clair Shores,MI,48080,United States,www.stahls.com/home,8004782457,,7/24/2012,11/6/2017,7/10/2013
61987,Staton Corporate & Casual,Distributor,P.O. Box 801309,,Dallas,TX,75380,United States,www.statononline.com,8009506611,8009506611,7/29/2004,1/28/2019,6/21/2017
773675,Stitch It International Inc,Distributor,Rt 5 Box 1992,,Patton,MO,63662,United States,www.stitchitintl.com,5738663676,8885712171,6/21/2016,12/16/2016,7/11/2016
848421,Stokkup,,20 Wacker Drive,#1200,Chicago,IL,60606,United States,stokkup.com,3125051697,,6/19/2018,8/21/2018,
600205,Stopstatic.com (Div. of Alpha Innovation Inc.),Manufacturer/Distributor,86 Pleasant St.,,Marblehead,MA,1945,United States,www.stopstatic.com,7816399796,,1/14/2010,11/17/2017,7/7/2016
62426,STORMTECH Performance Apparel,Manufacturer,3773 Still Creek Ave.,,Burnaby,BC,V5C 4E2,Canada,www.stormtechusa.com,8664072222,18664072222,7/29/2004,1/10/2019,7/9/2018
69406,Stouse LLC,Manufacturer,300 New Century Pkwy.,,New Century,KS,66031,United States,www.stouse.com,9137645757,8777645757,11/4/2002,1/28/2019,6/27/2017
806840,StratoJet USA Inc.,Manufacturer,3731 San Gabriel River Pkwy. ,Ste. B,Pico Rivera,CA,90660,United States,www.stratojetusa.com,5625783018,,10/17/2016,6/20/2018,7/24/2019
773770,Stretch Is Comfort,,2619 Leta St.,,Los Angeles,CA,90011,United States,stretchiscomfort.com,2138805131,,6/22/2016,10/13/2016,
773771,Strideline LLC,,111,,A,AK,11111,United States,strideline.com,2068010116,,6/22/2016,6/22/2016,
849740,Studio D Merchandise,,3428 Motor Ave.,,Los Angeles,CA,90034,United States,www.studiodmerchandise.com,8004057814,,9/6/2018,8/2/2019,
746921,Sublimation 101,Distributor,191 Chambers  Brook Road,,Branchburg,NJ,8876,United States,www.sublimation101.com,9088428082,18775288288,7/6/2015,1/14/2016,7/11/2017
